t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
60,-0.984362,-0.69479513,-0.9999985,-0.99613774,-0.89498484,-1.3133379992320624,0,"[0.016568005756717408 2.9741558877122696 55.676509008116234
 427.23031915537035 1604.0716144003034 2950.9204195949405
 2632.836023210988 1176.3747963882188 329.7560355902462 206.64783116657827
 303.28241840623605 355.3992920669969 286.44531027958556 159.5778932398207
 76.0587403219989 42.59445371109437 23.197370816299642 9.34801676741889
 2.3364083837717304 0.2527318554779032 0.0030882163674357255]"
61,-0.8710494,-0.59209424,-1.0,-0.9245063,-1.0,-1.3362318131306985,0,"[0.0014468216545464817 0.2919234701115581 9.700808527698678
 109.91634043830692 606.426205060129 1779.4868887253926 2734.421599818268
 2188.10791062352 898.3538377093862 239.62251861064092 140.87063449880566
 161.05306749197257 157.73188429031777 107.80589944824177
 54.83961726014268 26.954741756088147 12.249239166242146 5.789141959768349
 1.3546706859598712 0.021614104341170504 9.319462977552817e-06]"
62,-0.9740376,-0.75521934,-1.0,-0.77240074,-1.0,-1.342842665291069,0,"[1.7538147087731903e-06 0.009542740990548002 1.4279526888158816
 25.28471035565698 195.57338685657456 821.0921177176574 1931.313295543348
 2515.4810364852524 1800.74360186054 731.1543900961536 229.09078159213698
 152.98524199146058 155.29554557677488 126.18271455570002
 75.00193536738855 35.607532790641145 15.560810963400113 6.066765678182119
 1.1113219230017237 0.017306006693425524 7.455740166140146e-06]"
63,-0.96514344,-0.7681885,-0.9999998,-1.0,-0.8291291,-1.3575698265147835,0,"[1.9488881982059535e-07 0.0010645607432658644 0.17732976878885678
 5.109678695386705 56.6934244665645 321.46127922751106 1038.7110137503682
 1943.6456549871907 2098.7010719920286 1343.0115289166004
 538.6772061691576 189.80280721395567 139.85017943410548
 129.18870111605304 90.00942835587207 46.55200756240616 21.01532554647056
 8.077719315680866 2.063083547174107 0.24840775444495866
 0.0030863524600763803]"
64,-0.76535916,-0.69733053,-1.0,-0.8649261,-1.0,-1.3926677597032167,0,"[7.12828865e+03 3.40661362e+03 7.84597246e-01 2.00000001e+00
 2.60000000e+01 1.86000000e+02 6.59000000e+02 1.31000000e+03
 1.52000000e+03 1.05000000e+03 4.38000000e+02 1.59000000e+02
 1.17000000e+02 1.19000000e+02 8.40000000e+01 4.00000000e+01
 1.70000000e+01 6.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00]"
65,-0.9720647,-0.70171,-1.0,-0.62610215,-1.0,-1.4011937352493458,0,"[688.3199671127146 5110.946522952401 3998.361060205079 726.4993897681692
 15.560482325971153 63.235259052448 305.64670110141276 828.0729857632906
 1333.9700206308446 1321.5848789871081 814.5064332318249
 334.30035590587954 146.25105946311695 116.50227606090827 91.6498467228705
 53.08930139389211 24.693090416079283 8.73140984025342 2.075096777547045
 0.24841415612671025 0.0030863525338955533]"
66,-0.9745385,-0.69834685,-0.9999997,-0.31321472,-0.9540114,-1.4195440662510188,0,"[68.02587207851182 1026.150643925823 4045.9859827740524 3777.7998408012986
 1178.1701315786217 135.81286155304525 117.65058266295662
 401.0831345384027 848.9532116286716 1148.6410344374247 984.9154913599605
 533.1458597729261 217.597733993245 118.82643601859208 90.77552878059574
 58.22990544637962 29.834866227299628 12.03328689829022 3.5495196187914706
 0.48815130312675103 0.006168976920886138]"
67,-0.9666837,-0.6306991,-0.9999035,0.22547245,-0.9997503,-1.4574273510009377,0,"[7.065655567394129 164.0572256141765 1244.8940503098975 3499.944638756358
 3410.1847553147295 1342.8249439174697 255.59237651837515
 168.8104523856958 371.2958664205708 586.5405815276367 606.9144028610613
 423.3358708276871 214.99753914504055 98.58332128717498 52.520808185364274
 34.79236457108243 21.706476191327 9.418232810438452 3.0028210778338944
 0.47950310035870225 0.0061652491061674475]"
68,-0.9875131,-0.651975,-1.0,-0.89347684,-1.0,-1.50741754564068,0,"[0.7893738163541649 24.72784345947526 286.404574806595 1435.8732552781314
 3173.915291716528 3009.3545963501415 1299.0321450104564 297.4811634176838
 156.6446613433604 265.36462893655926 350.1655526792979 307.32066271382007
 183.62165998317917 94.35949741138533 47.61307826831523 27.208526606543423
 18.380804570349163 10.088915544597874 3.9305345258918365
 0.7105920444346637 0.009244145678439342]"
69,-0.98610634,-0.7077901,-0.9999964,-0.9975088,-0.90163124,-1.5135890580698987,0,"[0.017287227013972506 3.097341496800379 57.205276416721425
 432.8568075528239 1610.4237115886763 2954.0032960791664
 2643.2199095845476 1186.1903286324748 332.87969791033566
 203.65625457803728 286.367646701112 317.67175707224294 241.37767054033836
 132.137861558112 64.0491702946428 34.55723542973086 20.669547613704893
 11.43748488190683 4.453233746446626 0.7192274442292923
 0.009247873345519686]"
70,-0.86979103,-0.6099277,-1.0,-0.9668476,-1.0,-1.5349683186701497,0,"[0.0021646789780794613 0.4077168951308113 10.250027100243155
 111.0650746585564 609.2395056274372 1773.7973593866561 2749.297742496361
 2188.376128917368 901.6639121844923 236.39333362558295 133.3154199323075
 163.16311816583436 145.2622425313418 91.95516395092136 46.78735940587203
 20.998613633428207 9.138230813066832 5.093421989035145 3.086614978010827
 0.6976069391425769 0.00923855380872296]"
71,-0.9722494,-0.784902,-1.0,-0.81166327,-1.0,-1.5397295109455569,0,"[1.9486679500592005e-06 0.010599921858887354 1.5729328563870175
 26.47761810388839 198.74564348382972 822.6707497095156 1927.4108915624215
 2533.4322579918435 1832.7599083673551 737.4749784073095 228.4206939917653
 151.46748747641843 150.20596372637021 113.43965260780915
 63.89889482285606 28.288178002776867 12.271505983063108 6.277199446145417
 2.6935162653861324 0.4751597951386899 0.006163384977350583]"
72,-0.96509796,-0.7673556,-0.9999998,-1.0,-0.8297002,-1.552902274904365,0,"[1.9489051403387995e-07 0.001064912143657158 0.17886653007025963
 5.283138820733089 57.97690185167874 324.5410065409194 1041.1522382431888
 1952.3904207703658 2146.1919860143994 1392.5990388615598
 545.8316610710996 199.02028024020973 137.84217733598283
 117.30799949829911 77.29208505524771 38.56780731388204 16.77382003957343
 7.596981738281221 2.966873677723577 0.479483896639739
 0.0061652488847099285]"
73,-0.7559601,-0.7047834,-1.0,-0.8772731,-1.0,-1.5878821374508632,0,"[3.89095257e+04 1.85948868e+04 4.28269789e+00 2.00000003e+00
 2.80000000e+01 1.73000000e+02 6.77000000e+02 1.35900000e+03
 1.55900000e+03 1.08800000e+03 4.57000000e+02 1.65000000e+02
 1.11000000e+02 9.90000000e+01 6.80000000e+01 3.50000000e+01
 1.40000000e+01 6.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00]"
74,-0.9676246,-0.7231191,-1.0,-0.6541789,-1.0,-1.5961034745121303,0,"[3757.1708523519524 27897.814187816664 21824.232404519626
 3963.627189614864 53.856285946391594 61.66442625181433 299.0973413085492
 844.741860934318 1376.2020651499681 1360.7305125415385 844.2459695638652
 348.8458617152123 147.15774911569324 102.90361989808315 77.00697031482046
 44.72348005142042 19.498559986735646 7.94437974036869 2.972893864954329
 0.47948709767565756 0.006165248921619515]"
75,-0.97366655,-0.6768699,-0.99999994,-0.31478047,-0.96508384,-1.6165699780916145,0,"[369.75212533853886 5589.167624040643 22082.38566519909 20662.885703801756
 6428.521795789881 655.4592864310501 124.8009887382975 413.691168985643
 896.78018594301 1193.0944280671995 1014.5373314579307 561.3481159613607
 227.1899458633121 109.99922756981825 72.89713514648449 44.2611867784517
 23.15598670089955 8.980147396943103 2.0810518188349523
 0.24841735622642347 0.00308635257080514]"
76,-0.96774685,-0.65269226,-0.99999774,0.18356895,-0.999347,-1.6663836931618707,0,"[38.52752844972445 892.794442461739 6772.849664889919 19073.018595733807
 18660.79434124159 7343.454082884082 1227.991491033959 236.0978561856679
 402.22309661765786 634.5464603320154 683.5580435664339 495.5692893310449
 253.0054661541145 107.67067955933717 49.60408227193281 27.497895225457945
 13.757302536420159 5.950235472994766 2.438186840955291 0.4708452962772932
 0.006161521180719998]"
77,-0.9792156,-0.7375756,-1.0,-0.96401477,-1.0,-1.8005638750592414,0,"[4.280860131001324 133.51574721084847 1548.1659221342625 7792.958196261452
 17307.855588766477 16455.721930186188 7026.316017380632
 1397.2637335346399 260.08952488414815 285.06291130036345
 378.98926274334707 353.1465293865365 229.31346677035836
 109.64213533984258 47.00064317038133 18.23037810812502 6.995916773532427
 2.975213242708567 1.2190934221875414 0.23542264813864777
 0.003080760590359999]"
78,-0.9592425,-0.8077618,0.12296963,-0.056971192,-0.83366835,-2.0562263969122863,0,"[0.47851496037329955 19.429908733569512 311.9572867692117
 2358.410578117602 8787.014625666716 16150.577870255054 14491.977380194841
 6449.696361723582 1494.8943849001666 346.5477047430762 323.0166297284248
 363.1946720958367 288.00273161856984 162.35388840469025 75.0403087459991
 30.028207555356325 9.878340649562457 3.041020229810454 1.2191368534132125
 0.23542264876278507 0.003080760590359999]"
79,-0.90644157,-0.8532306,-0.5494274,0.99991965,-1.0,-2.322248217146464,0,"[0.012983786787127293 2.4229790841263426 58.02915815003088
 607.648007319939 3273.5301461853055 9028.39605360678 11992.20212164027
 7007.181335596547 1873.8192325956095 300.073151346001 80.5359857417628
 76.94392029497666 67.98853315949083 44.580552392640776 27.62348249375419
 11.134414848202596 2.7020581930250773 1.6385579071788778
 0.5286814085368201 0.008638600284429088 3.7277039899308306e-06]"
80,-0.9369705,-0.8638529,-0.9999672,0.9305259,-1.0,-2.4590251443867275,0,"[0.0014474064938159873 0.2951529976051432 10.389950564915916
 144.36010131953685 1040.2632120466742 3964.2785157200046 7346.48501348667
 6093.938487902269 2405.786892906755 586.9430175070813 105.0807003405178
 34.81427180672101 32.339587361982915 24.72946419698213 15.022507442467159
 7.493759518217185 2.5173944667662007 0.9888519471688395
 0.26734808319809034 0.00432090062116508 1.8638704497586644e-06]"
81,-0.95244896,-0.84394205,-0.99999964,-1.0,-0.81102836,-2.5477074371448936,0,"[1.948718776598105e-06 0.010610465048690778 1.6192316076529283
 32.37322927451143 304.03904990937133 1529.952941803247 3847.108441405449
 4597.377470076038 2730.2630344417144 966.5566913767999 229.03573805934735
 40.33433000029222 15.109065885652374 11.164027203365126 6.900522977352236
 5.364672424634255 1.7498266987107889 0.04108729793338595
 2.7143762875825317e-05 3.900852973970359e-10 0.0]"
82,-0.7526265,-0.7855842,-1.0,-0.6546858,-1.0,-2.590560106119745,0,"[2.92542274e+04 1.39806136e+04 3.21995747e+00 9.00000002e+00
 1.42000000e+02 8.28000000e+02 2.47000000e+03 3.21800000e+03
 2.07600000e+03 7.65000000e+02 1.83000000e+02 3.70000000e+01
 1.40000000e+01 9.00000000e+00 6.00000000e+00 5.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
83,-0.9635887,-0.81206477,-1.0,-0.7795552,-1.0,-2.609255057480216,0,"[2824.8391483506157 20975.131498676776 16409.12401758846
 2981.7360604451956 71.4650681732581 292.2200706935082 1184.534159645066
 2466.2340958657774 2606.000229832383 1519.3154696236809 534.5218695910492
 126.67354829070618 28.792929822523366 10.92873574763912 7.149727072527707
 4.178571956883559 1.076634622376059 0.02467420730296732
 1.628664855835016e-05 2.3405144489174745e-10 0.0]"
84,-0.9608065,-0.7785329,-0.9999995,-0.9996142,-0.86747485,-2.631368815149948,0,"[278.56386437551237 4211.572711083865 16635.462522311944
 15536.818085497687 4833.068095738009 572.166337503774 503.7565931484539
 1432.0442339943502 2264.9919768501313 2036.5961689233843
 1087.1485168528907 357.5799730554718 82.55661697547613 20.189124428511562
 7.919517411470878 4.862506025485525 2.040701559227406 0.33097582280443516
 0.006009329953589937 3.200879884590613e-06 3.6909586498268254e-11]"
85,-0.68640774,-0.7098543,-1.0,-1.0,-0.9110095,-2.6689345672062026,0,"[29.115013968603023 675.3188883608748 5107.9776530699055 14330.40276274646
 14024.077881908983 5542.009238854804 1089.0749356828383 720.2161605442178
 1234.835558786385 1224.1812054013808 759.6548522975767 334.12169029030974
 95.42679638609481 21.580562510489198 6.369904230521437 3.494631792141051
 1.6818484405228644 0.32275108759623605 0.006003901070737339
 3.2008018674423155e-06 3.6909586498268254e-11]"
86,-0.78005147,-0.7041645,-1.0,-0.636089,-1.0,-2.7359013651953394,0,"[3.0749372092030502 100.56547107847622 1171.370715552786 5869.23333476094
 13054.76547225351 12512.10750862476 5541.505396357746 1423.8294042363796
 769.9445040814696 817.7728168928065 640.0249780472274 365.592921743891
 141.94844352266006 34.09562949032408 7.564839840487715 2.8562430744619376
 0.7178266794179189 0.016449473101798007 1.0857765706084876e-05
 1.560342965944983e-10 0.0]"
87,-0.95918417,-0.81419754,0.18577743,-0.020967245,-0.8357154,-2.9493930615603854,0,"[0.35709147957713516 14.282426161477348 232.55198211309045
 1768.5762312745553 6597.154783613345 12149.177765830273
 10863.401920879103 4888.332076392438 1416.8093225244743 724.8119566343012
 634.1229766421424 447.85184929694606 224.2752271884791 73.68210728435213
 16.99061036344984 3.863419297161339 0.7403170856417262
 0.01646766819773493 1.0858091401666492e-05 1.5603451863910323e-10 0.0]"
88,-0.92452574,-0.8464137,-0.8337279,0.9974108,-1.0,-3.105792165758524,0,"[0.010097353290234621 1.8782980880454243 44.211856457833306
 457.78928183514296 2459.490724052332 6754.503783621027 8863.148341013399
 5104.052754232517 1380.5899428712294 278.07040307295466 134.1231358262103
 120.61997067433775 80.797628996904 35.73823650557353 9.325284781304157
 2.9159119070506545 0.717886884364911 0.016449474444490075
 1.0857765706528966e-05 1.560342965944983e-10 0.0]"
89,-0.9543063,-0.8569567,-1.0,0.052692294,-1.0,-3.2059233677512493,0,"[0.0007262365262554662 0.1613586813999549 7.249789960473973
 107.77405232986679 790.2402216592901 3030.952894575904 5744.578779619563
 5032.16083253386 2061.7040128695617 516.0887186256202 111.51832847480188
 55.434836393196946 50.33429919516508 23.48800054304417 4.502600327890823
 1.4433893005622198 0.3589284006824971 0.008224736886576767
 5.4288828531534605e-06 7.801714829724915e-11 0.0]"
90,-0.95621383,-0.8384846,-0.9999995,-1.0,-0.81954044,-3.2602215883995376,0,"[1.1692634560591654e-06 0.006372956038621288 1.0008042773830734
 22.955765727715548 229.68947303936037 1196.293327771156 3218.793111623268
 4343.329019689656 2971.287995686331 1133.390400674804 288.42191445970025
 68.90595400526051 34.188077557006565 21.885522761092023 9.133059028013317
 2.329652862080824 0.38129835328176065 0.008242929297108237
 5.429208547846898e-06 7.801737034185408e-11 0.0]"
91,-0.73120546,-0.77752846,-1.0,-0.5198189,-1.0,-3.300585225463055,0,"[6.36744181e+03 3.04300444e+03 7.00852274e-01 6.00000000e+00
 1.06000000e+02 6.41000000e+02 2.05400000e+03 3.02600000e+03
 2.21200000e+03 8.85000000e+02 2.30000000e+02 5.70000000e+01
 2.80000000e+01 1.80000000e+01 8.00000000e+00 2.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
92,-0.96270853,-0.80041915,-1.0,-0.77191603,-1.0,-3.3234382218857106,0,"[614.8512712140525 4565.423230340518 3571.5974913677946 649.8415197334261
 34.473175194446846 225.0939657385549 947.846014577029 2068.846589061531
 2356.615106528292 1515.6198767520777 572.3433983845995 143.74991961378356
 39.53022350591586 18.63481574340137 10.114505710835113 3.0820610507911907
 0.40353285585346277 0.008261118686587965 5.429534241541134e-06
 7.8017592386459e-11 0.0]"
93,-0.9613008,-0.7667959,-0.99999934,-0.9992885,-0.87132114,-3.3383941473291623,0,"[60.33476806778036 913.9015458456505 3616.107215334253 3383.0874309595665
 1058.3970382661635 176.776872959547 398.75989407855934 1170.4769811001493
 1934.7623497122624 1868.182461033327 1069.2914012686008
 376.29344111056747 94.0479915294576 27.516484359627103 12.230031029895075
 5.412250851929877 1.1100917528273273 0.024701493736906777
 1.628713709966867e-05 2.3405177795865484e-10 0.0]"
94,-0.70961404,-0.70173573,-1.0,-1.0,-0.8526478,-3.365733037361655,0,"[6.315212256161223 146.48396830166536 1111.6664733347293
 3127.4632843148834 3052.55783029399 1229.0509532464207 345.50101569002004
 550.7263916226342 1015.2263491892043 1065.4937098491548 713.8035661931764
 340.324206404336 120.05091937355886 27.496361175394405 8.446133034089863
 3.608528196242336 0.7400611785731562 0.01646766249127607
 1.0858091399779113e-05 1.5603451863910323e-10 0.0]"
95,-0.8279858,-0.6865005,-1.0,-0.8348682,-1.0,-3.3959340676493888,0,"[0.6809212611451283 21.933382241963397 254.6543762409241
 1278.4691528094056 2839.399135249465 2695.0877108569543
 1234.2999138836128 464.135752949567 489.0908640212394 533.0876211515844
 391.22318425478403 215.21080070177646 90.99393815173894
 28.409921084998768 4.867370016197665 1.0969828862031221
 0.34784125084533635 0.008215642863182437 5.428720006528387e-06
 7.801703727494669e-11 0.0]"
96,-0.9832861,-0.7402457,-0.999681,-0.9932114,-0.90194625,-3.4039884794664097,0,"[0.015127224857609423 2.7150682786221068 50.747040695491286
 386.709561678291 1439.6406274067135 2638.957194507286 2384.3138108736653
 1158.1237834593533 520.9698232509714 477.30769426988525
 445.48045640012947 300.0339681142437 148.13559988119044
 54.102461267007236 13.893212029147886 2.464886218865782
 0.3814338415734616 0.00824293231817863 5.429208548846098e-06
 7.801737034185408e-11 0.0]"
97,-0.86484265,-0.6862342,-1.0,-0.99807227,-1.0,-3.42523437717678,0,"[0.0014456525079913117 0.2855747621489933 8.806281758873498
 99.7804164338532 547.8722566652349 1589.3287915358392 2449.6468536722577
 2001.7041120628824 919.5310707071653 371.89984792689796 262.8539588164405
 201.24769385462272 122.53913300631383 54.45813364922463
 12.661673111036249 2.659414877826978 0.7068900532225834
 0.016440382435139345 1.0857602860570026e-05 1.5603418557219584e-10 0.0]"
