t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
8,-0.9695262,-0.7710983,-1.0,-0.8734125,-1.0,-0.20772872402145645,6,"[1.753836733565174e-06 0.009547309357477465 1.4479574993487256
 27.634643716962835 221.18145055967014 927.00244740569 2151.7866873269713
 2760.795266909648 1945.3999508713462 799.1400283493111 265.82238579558054
 181.26604420889666 196.20212594860232 172.89907485383938
 112.07434316383502 58.083878060450736 28.472767549275293
 14.045165244464453 5.124726086984931 1.4053320048751248
 0.20400449865680625]"
9,-0.9654521,-0.75826883,-1.0,-0.5718794,-1.0,-0.22673189999244886,6,"[1.9489220825433984e-07 0.001065263604269025 0.18041330618261756
 5.491978629243048 62.71941274821805 362.8270086239762 1179.7328924348371
 2207.723190277986 2390.6413168174277 1523.4741636350611 622.1197184069977
 241.5750124466976 183.05499266799228 176.07202936852394
 129.85921849030197 74.56670570120023 36.79918388089578 17.805907369180378
 7.271608956216398 1.8718435981819705 0.21016415581943815]"
10,-0.96113247,-0.7250192,-1.0,-0.61132216,-1.0,-0.2570177045227085,6,"[6.98135302e+03 3.33639299e+03 7.68424320e-01 2.00000001e+00
 3.00000000e+01 1.92000000e+02 7.29000000e+02 1.56200000e+03
 1.74100000e+03 1.18700000e+03 4.99000000e+02 2.01000000e+02
 1.67000000e+02 1.51000000e+02 1.17000000e+02 6.40000000e+01
 3.00000000e+01 1.50000000e+01 7.00000000e+00 1.00000000e+00
 0.00000000e+00]"
11,-0.9707384,-0.7242603,-1.0,-0.63727295,-1.0,-0.2773993744072032,6,"[674.1316070080368 5005.594429161488 3915.9427899933744 711.5409222564177
 16.18562410663017 67.234785141431 319.0888664954193 884.3726410904186
 1424.504176439862 1368.9959702930028 835.6146343736808 353.38226869203237
 170.5820038616817 145.4543378086103 123.65864453282744 75.27056786689614
 37.1347824099535 18.198992733513194 7.94402555346631 2.0986180438646382
 0.21324118859507946]"
12,-0.9719899,-0.6789876,-1.0,-0.49046984,-1.0,-0.2969243230999876,6,"[66.13379928415128 1003.1186548795752 3972.0130439380855 3711.103169617101
 1155.2926637407213 134.59272241275525 128.69673605096858
 438.52582054534787 908.9141216834125 1191.288334756417 1000.6301592195134
 553.5828362971937 242.61103707249296 141.94148906121123
 116.64078901605998 83.7982595423746 44.91285840971599 18.977010534643963
 8.497963183393543 2.9985407508695796 0.41106925514447723]"
13,-0.97459096,-0.6270865,-1.0,1.0,-1.0,-0.3216275220321204,6,"[6.854534819169174 159.61980199241626 1216.5452672366007 3434.649482387202
 3353.748991465297 1328.562536379765 263.6636807978091 206.48122573437524
 484.59108089765067 791.0135645408924 877.1703800006727 651.6583438942669
 329.49802412128673 155.91842334224327 101.8660714699812 75.92996522328211
 44.120109678619784 19.478310604646854 5.9747255358997435
 1.4183203120613164 0.20401009056343222]"
14,-0.9845267,-0.62536025,-1.0,-0.6250411,-1.0,-0.4026415811434646,6,"[0.6881197091552431 23.199095880852013 274.70275160944976
 1386.3700776512812 3084.1602664703432 2924.460106217641
 1238.5996090316285 267.1726029851718 152.1518894298533 255.40954144429259
 336.6925909525207 329.24019104839425 227.98232316148665
 110.81404597875988 53.954635479596305 33.350300429932446
 22.686404259036436 13.52783053719863 4.3274288275401025
 0.5011012000663985 0.006174568384597068]"
15,-0.985954,-0.68241656,-1.0,-0.631495,-1.0,-0.419267429447148,6,"[0.01584917414156478 2.853071287247592 54.37932190530917 417.4577742731573
 1560.870928430087 2871.8898873303974 2536.9556000828643
 1091.3931586992464 283.1476764001019 173.31388705841093 243.5041074346935
 284.52241167298774 238.2168421465149 142.22998188948188 65.47962574021197
 35.74556398139731 22.0076322838201 13.882033944786643 6.159040979570551
 0.9632662878974804 0.01233236138150251]"
16,-0.9794485,-0.7335319,-1.0,-0.58713424,-1.0,-0.43645314257242773,6,"[0.0014460422551350158 0.28769755760421273 9.133142516114887
 106.39332917911939 591.086175653839 1713.970408359833 2610.3958088913655
 2045.5794127382007 849.3974174306691 256.3244848804454 185.6583581941866
 226.43853052016877 220.5081325691308 160.49347869742246 83.55864409614965
 38.99269332547039 21.603401133534913 12.677821525256544 6.302803315140617
 1.1814021336858065 0.015405666453153888]"
17,-0.9756176,-0.75359803,-1.0,-1.0,-1.0,-0.45620453081427326,6,"[1.7538062377054219e-06 0.009540983977300114 1.4202670041914878
 24.410717817260682 188.34160895908644 786.0350522211114
 1798.8150102357693 2243.7248264454374 1528.326394386759 613.196863273486
 217.5224414821537 176.2004620792644 193.6194945871627 156.39193982455475
 94.78821145303456 47.895243959744604 22.810876174853785
 12.778826006352094 5.100726769187693 1.4053192019017064
 0.2040044985091679]"
18,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4631063595475904,6,"[3.8966956221449365e-11 8.082634307483047e-06 0.03541623876692578
 4.239392028208322 53.7794799955864 307.430755510446 1001.5180215237373
 1878.7735911060036 2015.6986518991127 1262.8272090198384
 511.2473807704013 223.2806974396805 187.7170945687949 173.41981692485132
 122.61258967665138 66.04276133720118 31.243388928547777
 14.598920566836895 6.463615095682696 1.8588776962967801
 0.21015856417117929]"
19,-1.0,-1.0,-1.0,-0.8055558,-1.0,-0.47772285199473163,6,"[7.22322003e+03 3.45198139e+03 7.95046164e-01 3.00000001e+00
 2.40000000e+01 1.70000000e+02 6.16000000e+02 1.29100000e+03
 1.52000000e+03 9.95000000e+02 4.12000000e+02 1.83000000e+02
 1.53000000e+02 1.56000000e+02 1.08000000e+02 5.60000000e+01
 2.60000000e+01 1.30000000e+01 6.00000000e+00 0.00000000e+00
 0.00000000e+00]"
20,-0.97216,-0.70603025,-1.0,-0.601805,-1.0,-0.48898762075244606,6,"[697.4867069433071 5179.011840737545 4051.610950778245 736.3317934202753
 15.913555459757276 58.142790719883784 280.4909138919374 776.3437904120553
 1291.1470510199995 1272.8165097586648 744.5924209308507
 321.45319416619685 171.9226444660466 148.98333399349212
 121.82599426792765 72.37409697387491 34.36551541034154 15.885025665112424
 6.612151565327924 1.1857454395299607 0.015407530581970752]"
21,-0.97337985,-0.67174864,-1.0,-0.49901542,-1.0,-0.5081533851197112,6,"[68.83943498750155 1038.6382431356337 4098.423702792048 3835.363359891715
 1187.5256674164914 134.55435945950538 108.20984147678192 371.976618438479
 793.5477277509701 1070.1056776405985 906.1286512533577 498.97003677000725
 222.1816387666579 133.0719573463009 105.20088197866495 73.15405153729107
 38.81664282995228 17.127405261917662 6.760933822497473 1.8632146002251269
 0.21016042822617698]"
22,-0.97828275,-0.62591374,-1.0,1.0,-1.0,-0.531376160002266,6,"[7.076436676752489 165.86590846614695 1262.5243625295584
 3547.5270799980563 3457.3724746477437 1363.6299273243603
 258.66039300541416 173.550349358621 416.39993294578954 723.5360899168269
 815.3149246071348 589.565546327425 296.6202953553279 145.02334098335737
 100.22957760745456 69.7914753248833 41.43038136942912 18.03454181278876
 5.077841851835231 0.727917255393173 0.009251601640063]"
23,-0.98556,-0.6214913,-1.0,-0.6581751,-1.0,-0.6122169906359625,6,"[0.6895688685031482 23.503592368338634 285.6481326366424 1453.5046439993
 3200.5321874814063 3016.069821488909 1270.2883043798445 263.0168968850272
 122.0965909635873 218.9690581236739 315.460646273841 299.53117040296377
 185.44776473163373 92.87867747440906 51.028896168632734
 30.866436480730407 20.303726521091026 9.770239979588784 3.675210531483779
 0.706277545651285 0.009242281881808756]"
24,-0.9870889,-0.6937237,-1.0,-0.6973736,-1.0,-0.6273179623378469,6,"[0.016568980038171744 2.9794449545671573 56.41522567648011
 434.7030924578759 1626.7591507596424 2968.804415317594 2605.4997675441573
 1115.5746724802466 278.0059046785042 149.45152376822713
 225.94421074683254 270.79018298804186 212.05844315431972
 117.91037843496228 62.176679972964955 33.2420603437173 19.199586165972093
 9.720568048752838 3.2581342164304115 0.48381759898604804
 0.006167112902798033]"
25,-0.981231,-0.7673411,-1.0,-0.7766056,-1.0,-0.6419298115245344,6,"[0.001446821668100184 0.29192628128081444 9.713096984841775
 111.28415161309141 614.837290247883 1791.2935865894901 2725.0590382081546
 2152.635421756199 896.7399497562552 265.5312594594926 175.02284925796022
 212.2132000345104 207.80888893522405 143.35424868648187 79.33635399988526
 42.71918480281814 22.413008068691383 10.829011744344871 4.191927567476325
 0.7149097449561154 0.009246009511979514]"
26,-0.9726642,-0.7611135,-1.0,-1.0,-1.0,-0.6550986868166286,6,"[1.7538130145625964e-06 0.009542389612739361 1.4264196826811855
 25.124462281289812 195.42950595785888 818.9173653728542 1896.077088726872
 2416.5574813868375 1698.2671743402386 696.9780098062944
 240.57643330895206 180.25109745083148 190.8344840037605
 153.86185024622762 95.95510420374926 53.39604018180283 26.215284503612935
 11.304244428852058 4.864398451763449 0.9416841914189535
 0.012323042287620822]"
27,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6644874866708199,6,"[1.9489051403208614e-07 0.0010649121286020473 0.17886402658132466
 5.274323078998294 57.19521862555109 322.210465163596 1050.6557334908803
 1993.788202538799 2191.3701376144622 1408.5599227321463 571.3186468752185
 236.7136948871315 189.71571911745312 172.56668905729745 120.2491514876243
 69.50136131062467 34.035506498873566 13.55121087422563 5.1557404238759235
 0.9460178949355199 0.012324906305708927]"
28,-1.0,-1.0,-1.0,-0.8055558,-1.0,-0.6851504837087031,6,"[7.42598413e+03 3.54888248e+03 8.17364025e-01 2.00000001e+00
 2.20000000e+01 1.81000000e+02 6.65000000e+02 1.37400000e+03
 1.61700000e+03 1.09900000e+03 4.75000000e+02 1.92000000e+02
 1.65000000e+02 1.57000000e+02 1.06000000e+02 6.10000000e+01
 2.90000000e+01 1.20000000e+01 4.00000000e+00 0.00000000e+00
 0.00000000e+00]"
29,-0.9709257,-0.71125215,-1.0,-0.6130438,-1.0,-0.6976208706011119,6,"[717.0659616182045 5324.39266379691 4165.342667778045 756.814694304548
 15.115409417015288 59.381021634735994 301.7063342130659 834.6491625836195
 1371.174693588756 1371.1300289518963 839.5100632573025 357.57371227623946
 181.6902584314572 154.42335009191865 121.53395842162912 77.0586566934952
 39.30339145885191 15.091016439128303 5.1857110705867075
 0.9460338982427037 0.01232490649025686]"
30,-0.9710217,-0.67543083,-1.0,-0.49258032,-1.0,-0.7176222051928247,6,"[70.86937826217006 1069.1348672539486 4215.285159912171 3934.7003308293365
 1229.9718588919932 141.3555410965817 117.32717135528941 405.8409539076913
 867.4529989544474 1163.6185345865167 972.9668197388849 543.7596200196787
 249.99585336017273 148.84864890511878 114.90773643746432
 76.45464961445948 42.671816272717145 18.633506367337855 6.666083526027506
 1.1857742452644415 0.01540753091415703]"
31,-0.9763247,-0.6229315,-1.0,1.0,-1.0,-0.7421740703354092,6,"[7.187035983814549 168.97069591963606 1290.6176245746913 3641.409032481434
 3568.498719205083 1411.492457904468 270.67583986145803 189.58932776332418
 456.15420053086945 786.9198619023715 866.259591505174 622.0511884829473
 331.9033592278147 172.05256924552543 107.62352918253293 71.3976814794121
 41.27180970641049 17.934861247318153 6.112473111981978 1.6364529568917403
 0.207083395598174]"
32,-0.9843867,-0.6194917,-1.0,-0.6614727,-1.0,-0.8231449740222835,6,"[0.7879408298252867 24.511092983364506 287.4924319083027
 1467.3432186215057 3287.2822593956876 3121.131699213023
 1321.3925141772906 281.8251878519921 137.89921090594902
 233.64748001895063 327.09396475859813 311.3894390326965
 211.83501156401144 115.36842135160559 57.00863492416428
 31.930320377750736 15.16000926625882 6.086267599153658 3.104642966405973
 0.6976165417822296 0.00923855391945172]"
33,-0.9872782,-0.68738747,-1.0,-0.662171,-1.0,-0.8384060889003785,6,"[0.01657014915423106 2.9857873372060015 57.282071339212045
 441.6482803501877 1655.7769313557403 3055.941282410994 2710.215977100559
 1171.273584047993 301.9260880536365 170.45929432347867 239.89609560452695
 280.3837086380928 231.50162598263242 143.5615858369583 73.98335324555921
 35.01201801385614 15.322078442438386 6.632794906741683 2.699541881011199
 0.47516299625262526 0.00616338501426017]"
34,-0.9803451,-0.74068147,-1.0,-0.6227144,-1.0,-0.8547808896941035,6,"[0.001447016512870417 0.2929817052601108 9.850412123242155
 111.6760193862359 617.8603961057066 1825.7518728663254 2801.0873992613865
 2202.2649031611068 929.1348712190021 284.02432797584703
 187.07401740151678 228.17485691499294 225.00049399525372
 156.72224024500872 86.27258048876247 41.71306059384919 18.43217430408238
 8.201432994654951 2.9788543367535634 0.47949029785338904
 0.0061652489585291015]"
35,-0.97250533,-0.78148574,-1.0,-0.7485844,-1.0,-0.874056897962718,6,"[1.7538197914134928e-06 0.009543795195485661 1.4325635985426448
 25.807296042462898 199.62304747786013 830.9637010679633 1921.170407529835
 2402.7849283832593 1622.3144878911492 667.9055903538577 247.4874970349559
 185.1594521924247 198.04094722855442 167.83657635955691
 107.11748289630047 53.437595572751256 22.653636625296308
 9.513054218473815 3.2522063213480847 0.4838143992764218
 0.006167112865888447]"
36,-0.96749073,-0.73955566,-1.0,-0.37980536,-1.0,-0.8900309698734179,6,"[1.948905140343284e-07 0.0010649121474209423 0.17886715598584116
 5.2853485361644434 58.188699784452425 326.21905209640875
 1035.3166280798314 1887.2012953240753 1969.584573591367
 1208.9143388317802 495.24837886920574 214.887649644636 179.62570773265318
 163.67804184294388 116.45203775115712 63.42555838642421
 28.858352821082853 10.427864418175876 3.020859930020087
 0.4795127031543934 0.006165249216896207]"
37,-0.9693,-0.72218347,-1.0,-0.61037505,-1.0,-0.9189533685585803,6,"[7.40925785e+03 3.54088898e+03 8.15522995e-01 5.64183227e-09
 2.30000000e+01 1.70000000e+02 6.78000000e+02 1.34300000e+03
 1.42500000e+03 9.30000000e+02 3.92000000e+02 1.83000000e+02
 1.51000000e+02 1.44000000e+02 1.02000000e+02 5.10000000e+01
 2.70000000e+01 1.00000000e+01 3.00000000e+00 0.00000000e+00
 0.00000000e+00]"
38,-0.9743685,-0.7069018,-1.0,-0.60511756,-1.0,-0.9367845357682831,6,"[715.4501248446223 5312.283159852203 4155.283336894871 754.5736843016583
 13.880765089558144 56.524963242335275 289.62124930395487
 799.4972825406205 1217.3548967919019 1101.7970769754904 642.7866579732384
 277.35665003743213 148.21297822650362 129.31784880978063
 107.29553897534394 61.148940518310994 31.276898162691918
 12.286769115358645 3.7231983146864973 0.7063031514420912
 0.009242282177085448]"
39,-0.9770396,-0.6758234,-1.0,-0.49909714,-1.0,-0.9548271869486353,6,"[70.85645390791211 1067.0348034381536 4203.5543434492565 3931.368540670738
 1223.2291345344354 137.774281565577 110.8687221005333 381.7892921045504
 780.3340766372228 989.2732831488387 806.4583141544182 436.0344569230271
 194.30233147804134 118.30533230307512 95.14828387045678
 62.592071736830796 33.50555636327273 13.899965484361054
 3.8348196883046253 0.49248180529533037 0.006170840902064656]"
40,-0.9811008,-0.6421289,-1.0,1.0,-1.0,-0.9773176904969092,6,"[7.288276646290607 170.4265292928884 1292.4525729333334 3623.9854045439474
 3545.420637078125 1395.1273242014079 263.494390704815 179.79059746982668
 427.8840274583102 692.9437583390314 745.1933326160739 534.2147868414669
 268.56949756305943 128.22636266904317 85.27203272448389 63.00739776210737
 35.36274593256518 16.274685672572982 5.291257970262562 0.7322093502798542
 0.009253465178326481]"
41,-0.98686665,-0.6338891,-1.0,-0.5758178,-1.0,-1.0581755268367257,6,"[0.7936891440179847 25.46698206307414 295.68622984825754 1481.738069173274
 3283.4193846958465 3102.791051126086 1307.974980680536 282.28062707336255
 137.92436660794272 222.81288209597062 302.5054914502061
 291.11521987107466 177.3002225715735 89.46882126658068 50.585670796311405
 34.99965494536901 23.43307873069144 8.834721019980226 3.1585749266170158
 0.6976453475167104 0.009238554251637998]"
42,-0.98833835,-0.71560526,-1.0,-0.74135935,-1.0,-1.076607725279114,6,"[0.016570928563807763 2.9900153577694266 57.85890033672776
 446.00908879518687 1660.264810806712 3040.2425388330257
 2677.5661244360786 1139.1168444083357 289.94358672036043
 158.78497517796364 225.61514574021894 260.1183648281481
 203.03895466069648 118.00632237576646 58.50276664178326 33.54205324002668
 20.17789058742155 9.566602511018406 3.9186081537362165 0.7105856440011838
 0.009244145604620169]"
43,-0.9806166,-0.76152706,-1.0,-0.74018896,-1.0,-1.0896375007773564,6,"[0.0014468217002902228 0.2919329577753357 9.74227667298426
 114.51377097472826 633.3464153780461 1830.7367457184569 2799.654463661414
 2217.3350372246055 929.8633133191701 275.37955158026136 179.6453554416292
 221.67519447399707 214.45680185243688 143.16198633673235
 75.13600759126204 38.99134642146467 21.26265769214763 10.051562063967811
 3.264143546709696 0.48382079986593285 0.00616711293970762]"
44,-0.9738271,-0.77185893,-1.0,-0.9110073,-1.0,-1.1045745131630886,6,"[1.7538231798427526e-06 0.009544498018850931 1.4356408764503188
 26.167454771013432 203.40489689025702 844.0271036954358
 1941.3382943367378 2460.6090295956656 1742.511861297459 723.9067742052983
 246.65596996350416 178.9449809361624 195.41819159296054 161.2466101821702
 94.56557777065017 48.14279381027559 23.921986982858513 11.511525699918659
 4.453282606717997 0.7192274449314469 0.009247873345519686]"
45,-0.9667388,-0.738622,-1.0,-0.37246773,-1.0,-1.116926428721366,6,"[1.9489220824850995e-07 0.0010652635553398116 0.1804051691479479
 5.463234701266381 59.91483002909547 334.6889103305911 1072.4851880259318
 2001.727493941869 2172.1475517577865 1389.646926178498 560.8135932713272
 229.10418328942254 187.49750294611474 173.7813552732423
 116.38953241180641 61.90274222062018 30.95183816332805 13.195588135251588
 5.149714807762319 0.9460146938215842 0.01232490626879934]"
46,-0.96602565,-0.72946197,-1.0,-0.6119983,-1.0,-1.1479184612672504,6,"[7.60732909e+03 3.63554735e+03 8.37324322e-01 5.79265503e-09
 2.70000000e+01 1.87000000e+02 6.80000000e+02 1.40500000e+03
 1.59900000e+03 1.10000000e+03 4.48000000e+02 1.88000000e+02
 1.55000000e+02 1.48000000e+02 9.70000000e+01 4.80000000e+01
 2.80000000e+01 9.00000000e+00 5.00000000e+00 0.00000000e+00
 0.00000000e+00]"
