act0,CPUE,biomass,month,action,cluster,act1
,-0.987338,-0.6881113,5,act1,0,0.04886353
,-0.9838686,-0.7046962,5,act1,0,0.20466888
,-0.98491275,-0.6928675,5,act1,0,0.12069595
,-0.9879601,-0.67693967,5,act1,2,-0.016566336
,-0.9985549,-0.7557745,5,act1,1,-0.7424807
,-0.982431,-0.70536625,5,act1,0,0.22552633
,-0.98457956,-0.64542854,5,act1,2,-0.13077497
,-0.9868437,-0.6179725,5,act1,2,-0.21556652
,-0.98550636,-0.6368178,5,act1,2,-0.15809226
,-0.98725605,-0.62970746,5,act1,2,-0.18066615
,-0.98597145,-0.64725494,5,act1,2,-0.13105309
,-0.9835805,-0.6520578,5,act1,2,-0.10427213
,-0.98708004,-0.6081896,5,act1,2,-0.24408352
,-0.98550963,-0.6424682,5,act1,2,-0.14324188
,-0.98615617,-0.6313327,5,act1,2,-0.17353892
,-0.9852786,-0.640539,5,act1,2,-0.1479609
,-0.98501337,-0.6321863,5,act1,2,-0.16888458
,-0.98655796,-0.6349602,5,act1,2,-0.16257215
,-0.9865959,-0.63853204,5,act1,2,-0.15719187
,-0.99383914,-0.7653368,5,act1,1,-0.77548903
,-0.98290354,-0.6828947,5,act1,0,0.06087482
,-0.98482823,-0.6800683,5,act1,0,0.018236756
,-0.98789,-0.67315,5,act1,2,-0.033662975
,-0.98608536,-0.6889798,5,act1,0,0.072889805
,-0.98591965,-0.6847034,5,act1,0,0.03627646
,-0.98458624,-0.6812929,5,act1,0,0.025311232
,-0.98496056,-0.68060607,5,act1,0,0.01976657
,-0.9845707,-0.6680275,5,act1,2,-0.034974575
,-0.9852217,-0.67934525,5,act1,0,0.012402058
,-0.98444754,-0.6744223,5,act1,0,-0.00450778
,-0.98260874,-0.67423,5,act1,0,0.006741643
,-0.98839206,-0.6654911,5,act1,2,-0.07303715
,-0.9853201,-0.68001586,5,act1,0,0.0147506
,-0.98652697,-0.67376816,5,act1,2,-0.021403253
,-0.99558854,-0.79539144,5,act1,1,-0.7987711
,-0.98163086,-0.7171798,5,act1,0,0.26413655
,-0.98468214,-0.6789237,5,act1,0,0.014083624
,-0.98460156,-0.67561215,5,act1,0,-0.00019592047
,-0.98128605,-0.688566,5,act1,0,0.13191473
,-0.98467183,-0.67381674,5,act1,0,-0.008750856
,-0.98186207,-0.695048,5,act1,0,0.17126381
,-0.98447585,-0.6816385,5,act1,0,0.027585506
,-0.9845169,-0.6742795,5,act1,0,-0.005617261
,-0.98554516,-0.65976983,5,act1,2,-0.08047259
,-0.98658013,-0.66041535,5,act1,2,-0.08460981
,-0.9859618,-0.6578522,5,act1,2,-0.09248227
,-0.9853925,-0.67180103,5,act1,0,-0.022869647
,-0.9823696,-0.67787075,5,act1,0,0.024660468
,-0.9827446,-0.6855856,5,act1,0,0.087715864
,-0.99513215,-0.79240525,5,act1,1,-0.803005
,-0.98472685,-0.66495603,5,act1,2,-0.050307572
,-0.9860266,-0.6524446,5,act1,2,-0.115977705
,-0.98597115,-0.63325334,5,act1,2,-0.16687703
,-0.98234546,-0.6565469,5,act1,2,-0.07368523
,-0.9855076,-0.6394564,5,act1,2,-0.15205383
,-0.98294014,-0.6516811,5,act1,2,-0.10209072
,-0.98673993,-0.6367812,5,act1,2,-0.15921313
,-0.98778445,-0.6369303,5,act1,2,-0.15996712
,-0.98401594,-0.6507273,5,act1,2,-0.11285317
,-0.9814647,-0.63796127,5,act1,2,-0.14008677
,-0.98645353,-0.6331401,5,act1,2,-0.16802448
,-0.9851832,-0.6423845,5,act1,2,-0.1421659
,-0.9856243,-0.6498705,5,act1,2,-0.1219365
,-0.98416936,-0.64641196,5,act1,2,-0.12621266
,-0.99703366,-0.7540776,5,act1,1,-0.7272499
,-0.98002404,-0.7013709,5,act1,0,0.23055255
,-0.9854949,-0.6952275,5,act1,0,0.12833846
,-0.9823535,-0.6970241,5,act1,0,0.17724204
,-0.9827378,-0.69283205,5,act1,0,0.14593077
,-0.98111004,-0.69093424,5,act1,0,0.15102208
,-0.98439187,-0.6790035,5,act1,0,0.01635921
,-0.9824709,-0.6914527,5,act1,0,0.13922799
,-0.9837288,-0.6903323,5,act1,0,0.1153816
,-0.9833797,-0.7013828,5,act1,0,0.19092035
,-0.98152107,-0.7004094,5,act1,0,0.20727861
,-0.98513746,-0.69825655,5,act1,0,0.1511035
,-0.9844743,-0.7121829,5,act1,0,0.22036886
,-0.982803,-0.6872005,5,act1,0,0.10079265
,-0.9828446,-0.69132465,5,act1,0,0.13407004
,-0.9979464,-0.7734196,5,act1,1,-0.79896176
,-0.9854107,-0.71087193,5,act1,0,0.20596611
,-0.9863336,-0.67976975,5,act1,0,0.0069494247
,-0.98868924,-0.68860483,5,act1,0,0.035208106
,-0.9865073,-0.69368935,5,act1,0,0.105085015
,-0.9867094,-0.6849835,5,act1,0,0.027965069
,-0.98705745,-0.6975494,5,act1,0,0.123450994
,-0.9874059,-0.68387914,5,act1,0,0.018239379
,-0.9861779,-0.68694156,5,act1,0,0.054108858
,-0.98505616,-0.68832713,5,act1,0,0.08083868
,-0.9846238,-0.6738224,5,act1,0,-0.008408129
,-0.98743194,-0.6939105,5,act1,0,0.093889
,-0.9867263,-0.692798,5,act1,0,0.09532392
,-0.98661405,-0.6919168,5,act1,0,0.09023976
,-0.98802006,-0.67392164,5,act1,2,-0.030933022
,-0.9996958,-0.7906254,5,act1,1,-0.7866525
,-0.98425686,-0.762748,5,act1,1,-0.6126135
,-0.98718315,-0.6623303,5,act1,2,-0.07960242
,-0.98712826,-0.68441916,5,act1,0,0.022488713
,-0.9817069,-0.7106564,5,act1,0,0.25452125
,-0.9852054,-0.6855076,5,act1,0,0.05394566
,-0.9807635,-0.7179638,5,act1,0,0.27682137
,-0.9846606,-0.68583435,5,act1,0,0.064605236
,-0.98492426,-0.6891248,5,act1,0,0.08942461
,-0.9854964,-0.6969855,5,act1,0,0.13902938
,-0.9882219,-0.6688911,5,act1,2,-0.055939615
,-0.98104084,-0.7200071,5,act1,0,0.27419686
,-0.9848538,-0.6868622,5,act1,0,0.07090628
,-0.98461336,-0.6798852,5,act1,0,0.018838048
,-0.98633987,-0.6796422,5,act1,0,0.0063374043
,-0.99832666,-0.8023593,5,act1,1,-0.7835538
,-0.984214,-0.67961526,5,act1,0,0.020270467
,-0.98561335,-0.667404,5,act1,2,-0.045052946
,-0.98681027,-0.66252273,5,act1,2,-0.07606053
,-0.9864086,-0.66583586,5,act1,2,-0.05785972
,-0.9854854,-0.6629973,5,act1,2,-0.06448424
,-0.986741,-0.65988076,5,act1,2,-0.08825588
,-0.98549056,-0.65194106,5,act1,2,-0.11528003
,-0.98452836,-0.67271036,5,act1,0,-0.012853444
,-0.98656344,-0.66792244,5,act1,2,-0.049128234
,-0.987569,-0.6628753,5,act1,2,-0.07967782
,-0.98586184,-0.6705008,5,act1,2,-0.032204628
,-0.98711985,-0.66108507,5,act1,2,-0.085161686
,-0.9862106,-0.65255487,5,act1,2,-0.11640215
,-0.98531944,-0.6789149,5,act1,0,0.009831071
,-0.99383914,-0.7576351,5,act1,1,-0.7295426
,-0.9848447,-0.6897755,5,act1,0,0.09605014
,-0.9831871,-0.66985905,5,act1,0,-0.017019808
,-0.9864191,-0.6668515,5,act1,2,-0.05316627
,-0.9860929,-0.6645617,5,act1,2,-0.061534464
,-0.98248357,-0.6781893,5,act1,0,0.025331378
,-0.9872311,-0.6672401,5,act1,2,-0.05690241
,-0.9854398,-0.66978806,5,act1,2,-0.032659948
,-0.9834318,-0.6743189,5,act1,0,0.0017192364
,-0.98622286,-0.6783615,5,act1,0,0.0013821125
,-0.98581654,-0.67738384,5,act1,0,-0.0003042221
,-0.98692995,-0.6836904,5,act1,0,0.020541191
,-0.98613346,-0.68994427,5,act1,0,0.08054912
,-0.98700136,-0.6787046,5,act1,0,-0.0022304654
,-0.9850371,-0.68698215,5,act1,0,0.069521785
,-0.9939152,-0.7592174,5,act1,1,-0.743776
,-0.9848837,-0.702021,5,act1,0,0.17671573
,-0.9841097,-0.695506,5,act1,0,0.14687824
,-0.98506206,-0.6809972,5,act1,0,0.020844579
,-0.9846402,-0.6753299,5,act1,0,-0.0017137527
,-0.985065,-0.6905818,5,act1,0,0.100037694
,-0.9837774,-0.6908285,5,act1,0,0.1189456
,-0.9845482,-0.672265,5,act1,0,-0.015016913
,-0.98466825,-0.6685753,5,act1,0,-0.033068955
,-0.9851552,-0.6828371,5,act1,0,0.02897799
,-0.9832517,-0.69785076,5,act1,0,0.17141831
,-0.9830887,-0.69479847,5,act1,0,0.15495789
,-0.98648673,-0.6860439,5,act1,0,0.04126537
,-0.9840631,-0.68858063,5,act1,0,0.09607446
,-0.9862092,-0.6855779,5,act1,0,0.040650845
,-0.99543643,-0.79205894,5,act1,1,-0.80198187
,-0.9848002,-0.6806186,5,act1,0,0.020882368
,-0.9867148,-0.6615446,5,act1,2,-0.0801093
,-0.9856749,-0.6499175,5,act1,2,-0.12200409
,-0.9813782,-0.65775055,5,act1,2,-0.06099212
,-0.98785245,-0.6300644,5,act1,2,-0.18043703
,-0.9858542,-0.6489084,5,act1,2,-0.12570828
,-0.9877407,-0.6669577,5,act1,2,-0.061714113
,-0.9867979,-0.6499397,5,act1,2,-0.1265068
,-0.9884564,-0.64290416,5,act1,2,-0.15387213
,-0.9874524,-0.64811903,5,act1,2,-0.13452268
,-0.9866647,-0.6652782,5,act1,2,-0.06220734
,-0.9867686,-0.6656468,5,act1,2,-0.061209857
,-0.9868678,-0.6476275,5,act1,2,-0.13359582
,-0.9869148,-0.6747526,5,act1,2,-0.019490063
,-0.9990873,-0.7709835,5,act1,1,-0.794558
,-0.9791359,-0.7195487,5,act1,0,0.30014515
,-0.98585826,-0.6644043,5,act1,2,-0.06063497
,-0.98690844,-0.64958876,5,act1,2,-0.12798965
,-0.9869963,-0.64776045,5,act1,2,-0.1337263
,-0.9883999,-0.6564833,5,act1,2,-0.11322415
,-0.98572606,-0.6542282,5,act1,2,-0.107281804
,-0.98606104,-0.6674065,5,act1,2,-0.048108697
,-0.985651,-0.65743256,5,act1,2,-0.09245741
,-0.9858686,-0.66105545,5,act1,2,-0.076538146
,-0.9875709,-0.66481465,5,act1,2,-0.07056594
,-0.98557013,-0.66998917,5,act1,2,-0.032608867
,-0.9853685,-0.65274507,5,act1,2,-0.112079084
,-0.98684627,-0.6608779,5,act1,2,-0.08424449
,-0.98594904,-0.65636414,5,act1,2,-0.09897447
,-0.99992394,-0.8993513,5,act1,1,-0.74866664
,-0.98168474,-0.74988693,5,act1,0,-0.3142568
,-0.9878709,-0.6587356,5,act1,2,-0.100114524
,-0.9875049,-0.68590015,5,act1,0,0.026620865
,-0.98685527,-0.71233106,5,act1,0,0.18584085
,-0.98214394,-0.71458036,5,act1,0,0.255242
,-0.98247916,-0.7053769,5,act1,0,0.22502208
,-0.9845757,-0.7056318,5,act1,0,0.19946647
,-0.98808247,-0.6897887,5,act1,0,0.05347383
,-0.98677903,-0.6954275,5,act1,0,0.11338687
,-0.9863459,-0.6898765,5,act1,0,0.077168584
,-0.98235905,-0.71162045,5,act1,0,0.24980998
,-0.9869895,-0.6771188,5,act1,0,-0.009245634
,-0.98895615,-0.69550914,5,act1,0,0.08471358
,-0.9872688,-0.7018809,5,act1,0,0.14711905
,-0.9998479,-0.8173506,5,act1,1,-0.76792455
,-0.98301184,-0.7009044,5,act1,0,0.19247663
,-0.98841226,-0.6412089,5,act1,2,-0.15588617
,-0.98899,-0.65090793,5,act1,2,-0.13256192
,-0.9892853,-0.6595837,5,act1,2,-0.104908705
,-0.9889903,-0.6657691,5,act1,2,-0.07582164
,-0.9909894,-0.63799727,5,act1,2,-0.1616205
,-0.9895627,-0.6684485,5,act1,2,-0.06718689
,-0.9891467,-0.641106,5,act1,2,-0.1566419
,-0.98812246,-0.6589181,5,act1,2,-0.10082811
,-0.9885253,-0.6460335,5,act1,2,-0.14499056
,-0.9862302,-0.653303,5,act1,2,-0.114274204
,-0.98843044,-0.64205605,5,act1,2,-0.15498441
,-0.98931724,-0.6282342,5,act1,2,-0.18880033
,-0.9888706,-0.65463734,5,act1,2,-0.121093154
,-0.99429554,-0.81821364,5,act1,1,-0.7864562
,-0.9834191,-0.70249265,5,act1,0,0.19701493
,-0.9852491,-0.68597114,5,act1,0,0.057787895
,-0.9845066,-0.6681685,5,act1,0,-0.033872604
,-0.98537403,-0.65944123,5,act1,2,-0.08085817
,-0.9870403,-0.656684,5,act1,2,-0.104148746
,-0.98564535,-0.67061746,5,act1,2,-0.030171156
,-0.9859521,-0.66661465,5,act1,2,-0.05107981
,-0.98520356,-0.6568487,5,act1,2,-0.092283905
,-0.98567355,-0.6557789,5,act1,2,-0.09989333
,-0.9853933,-0.6679515,5,act1,2,-0.04097253
,-0.98651946,-0.6598814,5,act1,2,-0.08675748
,-0.9855985,-0.6632605,5,act1,2,-0.06406301
,-0.98573244,-0.6743665,5,act1,0,-0.013244808
,-0.9823938,-0.67122066,5,act1,0,-0.005575061
,-0.99817455,-0.78487015,5,act1,1,-0.79796106
,-0.9791746,-0.7076588,5,act1,0,0.27537322
,-0.9813138,-0.6859482,5,act1,0,0.1096009
,-0.9854115,-0.6760656,5,act1,0,-0.0035230517
,-0.9861192,-0.6664668,5,act1,2,-0.052918494
,-0.9849888,-0.6735466,5,act1,0,-0.012074053
,-0.9841619,-0.67451423,5,act1,0,-0.0022047758
,-0.9847387,-0.6791629,5,act1,0,0.014779329
,-0.98725015,-0.66479886,5,act1,2,-0.068428755
,-0.9845476,-0.66103196,5,act1,2,-0.06738442
,-0.978765,-0.68657774,5,act1,0,0.14672244
,-0.984815,-0.67184854,5,act1,0,-0.018682122
,-0.98524517,-0.66773075,5,act1,2,-0.040994227
,-0.986678,-0.66728,5,act1,2,-0.052928448
,-0.98642707,-0.6625426,5,act1,2,-0.073277295
,-0.9940673,-0.77831155,5,act1,1,-0.8052054
,-0.98256564,-0.7210793,5,act1,0,0.2529925
,-0.98296165,-0.70869094,5,act1,0,0.23147285
,-0.9842053,-0.7014275,5,act1,0,0.18131685
,-0.9848121,-0.7001121,5,act1,0,0.16619098
,-0.9864308,-0.689722,5,act1,0,0.074720025
,-0.98333853,-0.7075797,5,act1,0,0.22257876
,-0.98424065,-0.6978274,5,act1,0,0.15935397
,-0.98494875,-0.69419473,5,act1,0,0.12869692
,-0.9829895,-0.6999917,5,act1,0,0.18733704
,-0.98365617,-0.7098638,5,act1,0,0.22693372
,-0.98441994,-0.69590676,5,act1,0,0.14554787
,-0.98534703,-0.687989,5,act1,0,0.07409918
,-0.9872988,-0.69024014,5,act1,0,0.06773329
,-0.98437774,-0.70313853,5,act1,0,0.18940818
,-0.9998479,-0.7383495,5,act1,1,-0.53929764
,-0.98292524,-0.74042434,5,act1,0,-0.09240234
,-0.9856571,-0.70017,5,act1,0,0.15634596
,-0.9851057,-0.708154,5,act1,0,0.20201409
,-0.9858484,-0.702969,5,act1,0,0.17078054
,-0.9867944,-0.69753987,5,act1,0,0.12660205
,-0.9868545,-0.6980385,5,act1,0,0.12891161
,-0.98749614,-0.6991682,5,act1,0,0.12798095
,-0.98417383,-0.70365137,5,act1,0,0.19487536
,-0.98649585,-0.6999551,5,act1,0,0.14490485
,-0.9872783,-0.6983312,5,act1,0,0.12552929
,-0.9868441,-0.69655573,5,act1,0,0.119983554
,-0.986083,-0.69432914,5,act1,0,0.1151489
,-0.9868147,-0.70158124,5,act1,0,0.15081716
,-0.9869737,-0.711444,5,act1,0,0.18352795
,-0.9968055,-0.77714276,5,act1,1,-0.8020926
,-0.9880264,-0.7253765,5,act1,0,0.08173323
,-0.98669785,-0.69802105,5,act1,0,0.13071418
,-0.98810124,-0.6845454,5,act1,0,0.016622543
,-0.9871253,-0.7014103,5,act1,0,0.146029
,-0.9868332,-0.68744904,5,act1,0,0.049823523
,-0.9869123,-0.6963483,5,act1,0,0.11783111
,-0.9873637,-0.69284904,5,act1,0,0.08682847
,-0.98902965,-0.6892175,5,act1,0,0.03578055
,-0.98546207,-0.6930005,5,act1,0,0.11437178
,-0.9854115,-0.69609267,5,act1,0,0.13462806
,-0.98711234,-0.7014735,5,act1,0,0.14656568
,-0.98798805,-0.687557,5,act1,0,0.034900665
,-0.98681295,-0.6986783,5,act1,0,0.13331783
,-0.9878569,-0.7005763,5,act1,0,0.13211799
,-0.9992394,-0.8056486,5,act1,1,-0.7777282
,-0.9805725,-0.7046778,5,act1,0,0.24332249
,-0.98545647,-0.64485985,5,act1,2,-0.13600594
,-0.9844978,-0.6767322,5,act1,0,0.005500436
,-0.98688257,-0.6541183,5,act1,2,-0.11452794
,-0.9866058,-0.6658397,5,act1,2,-0.059191525
,-0.98625886,-0.68360126,5,act1,0,0.024577618
,-0.98436433,-0.6874107,5,act1,0,0.08207357
,-0.9832586,-0.66204184,5,act1,2,-0.053486884
,-0.98365843,-0.666329,5,act1,0,-0.03664893
,-0.9855048,-0.6652272,5,act1,2,-0.054439306
,-0.98486817,-0.66569555,5,act1,2,-0.047904015
,-0.9853218,-0.66421306,5,act1,2,-0.057807684
,-0.98538965,-0.6710019,5,act1,0,-0.026608646
,-0.9863438,-0.64858556,5,act1,2,-0.12864912
,-0.9939152,-0.7805867,5,act1,1,-0.8072987
,-0.9841993,-0.7005656,5,act1,0,0.17626166
,-0.9827298,-0.6823019,5,act1,0,0.05760193
,-0.9856924,-0.6722494,5,act1,0,-0.022819042
,-0.98363066,-0.6657897,5,act1,0,-0.0389238
,-0.9859128,-0.672431,5,act1,2,-0.023477614
,-0.9861172,-0.6641991,5,act1,2,-0.06335658
,-0.98634446,-0.6597846,5,act1,2,-0.08599889
,-0.98561966,-0.6726523,5,act1,0,-0.020424604
,-0.9835351,-0.6758275,5,act1,0,0.007818937
,-0.9846282,-0.6752671,5,act1,0,-0.0019154549
,-0.9809628,-0.67083836,5,act1,0,0.0021181107
,-0.9858385,-0.6564052,5,act1,2,-0.09812558
,-0.9848156,-0.6746366,5,act1,0,-0.0059747696
,-0.9855685,-0.6748209,5,act1,0,-0.010128379
,-0.9988591,-0.8000012,5,act1,1,-0.7834031
,-0.9843669,-0.73619914,5,act1,0,-0.036213636
,-0.9862877,-0.7124822,5,act1,0,0.1942383
,-0.9865318,-0.7042418,5,act1,0,0.16840804
,-0.9861548,-0.7068291,5,act1,0,0.18348348
,-0.9809121,-0.740806,5,act1,0,-0.050097942
,-0.9849112,-0.69066554,5,act1,0,0.10276115
,-0.98656654,-0.70374256,5,act1,0,0.16594243
,-0.98566616,-0.71558356,5,act1,0,0.20529902
,-0.98693526,-0.7075129,5,act1,0,0.17589402
,-0.98530203,-0.71337396,5,act1,0,0.20915878
,-0.9819002,-0.73496,5,act1,0,0.05334878
,-0.98675144,-0.6947852,5,act1,0,0.109423876
,-0.9859105,-0.6936834,5,act1,0,0.11307061
,-0.9841162,-0.7180271,5,act1,0,0.22927105
,-0.9965773,-0.7435753,5,act1,1,-0.5739824
,-0.9877497,-0.6703014,5,act1,2,-0.046085835
,-0.9854439,-0.6562124,5,act1,2,-0.09659356
,-0.9817502,-0.6349824,5,act1,2,-0.15002763
,-0.9840072,-0.6200827,5,act1,2,-0.20549858
,-0.9849605,-0.619341,5,act1,2,-0.20898187
,-0.98156726,-0.6328664,5,act1,2,-0.15790802
,-0.98234767,-0.63065606,5,act1,2,-0.16969627
,-0.98372,-0.6254406,5,act1,2,-0.18911171
,-0.9850066,-0.6283548,5,act1,2,-0.18155086
,-0.9842413,-0.6296723,5,act1,2,-0.17597795
,-0.98605305,-0.6277816,5,act1,2,-0.18510616
,-0.98182493,-0.64068747,5,act1,2,-0.13353837
,-0.9825144,-0.62525547,5,act1,2,-0.1878072
,-0.9837733,-0.62159264,5,act1,2,-0.20076174
,-0.998707,-0.7704563,5,act1,1,-0.79464877
,-0.9819885,-0.73648274,5,act1,0,0.017684817
,-0.983243,-0.68128026,5,act1,0,0.040648103
,-0.987413,-0.6720467,5,act1,2,-0.035577297
,-0.98097074,-0.6884332,5,act1,0,0.13467646
,-0.9868138,-0.6717213,5,act1,2,-0.03299719
,-0.98766446,-0.66313773,5,act1,2,-0.07908094
,-0.98593205,-0.671333,5,act1,2,-0.028773427
,-0.9844803,-0.67615503,5,act1,0,0.003034234
,-0.98588085,-0.6681784,5,act1,2,-0.04324895
,-0.988227,-0.6690563,5,act1,2,-0.055199564
,-0.9880944,-0.6771759,5,act1,2,-0.016397834
,-0.98707694,-0.6760384,5,act1,2,-0.014658749
,-0.9867661,-0.6633733,5,act1,2,-0.07164502
,-0.9867851,-0.6807141,5,act1,0,0.00818789
,-0.9977182,-0.7409323,5,act1,1,-0.5454265
,-0.98700655,-0.66248435,5,act1,2,-0.07762146
,-0.98797977,-0.64909554,5,act1,2,-0.13379163
,-0.9880108,-0.6662631,5,act1,2,-0.06681681
,-0.98603356,-0.6835943,5,act1,0,0.026035666
,-0.9883705,-0.6642394,5,act1,2,-0.078715265
,-0.9870575,-0.68578434,5,act1,0,0.030817747
,-0.98873127,-0.66040325,5,act1,2,-0.09796274
,-0.98405445,-0.6739742,5,act1,0,-0.003960371
,-0.98858714,-0.6611239,5,act1,2,-0.09399325
,-0.9880678,-0.66233903,5,act1,2,-0.085630596
,-0.9853966,-0.67075473,5,act1,2,-0.027818859
,-0.98888445,-0.67021525,5,act1,2,-0.054262817
,-0.98937213,-0.6524792,5,act1,2,-0.12949044
,-0.9888225,-0.6755473,5,act1,2,-0.028936625
,-0.9964252,-0.77138954,5,act1,1,-0.79723644
,-0.98460615,-0.69924265,5,act1,0,0.16347373
,-0.9809909,-0.6631674,5,act1,0,-0.03267324
,-0.9862099,-0.6358792,5,act1,2,-0.15972453
,-0.9856306,-0.6501128,5,act1,2,-0.12124741
,-0.98558366,-0.6626568,5,act1,2,-0.06680751
,-0.98518777,-0.6518224,5,act1,2,-0.114395976
,-0.98063844,-0.66151536,5,act1,0,-0.03779584
,-0.9824415,-0.6600787,5,act1,2,-0.057198346
,-0.9852624,-0.653992,5,act1,2,-0.10553068
,-0.98392445,-0.67395616,5,act1,0,-0.003185451
,-0.98561335,-0.6588667,5,act1,2,-0.08532596
,-0.98660666,-0.64014167,5,act1,2,-0.15448493
,-0.98530376,-0.642505,5,act1,2,-0.14230072
,-0.98393404,-0.6419865,5,act1,2,-0.13827449
,-0.9968055,-0.7518915,5,act1,1,-0.7099069
,-0.9799005,-0.713773,5,act1,0,0.28627145
,-0.9834513,-0.6750219,5,act1,0,0.0047695637
,-0.98582137,-0.6783753,5,act1,0,0.004098773
,-0.98454833,-0.6872969,5,act1,0,0.07867265
,-0.9831193,-0.6927824,5,act1,0,0.1412468
,-0.98690766,-0.6688016,5,act1,2,-0.047358572
,-0.98720855,-0.6685338,5,act1,2,-0.05067718
,-0.9845765,-0.6855131,5,act1,0,0.06274164
,-0.98464215,-0.67984545,5,act1,0,0.018470049
,-0.9867918,-0.66692615,5,act1,2,-0.055368066
,-0.9853679,-0.66893387,5,act1,2,-0.036182284
,-0.9865676,-0.6644289,5,act1,2,-0.06541288
,-0.9838681,-0.698321,5,act1,0,0.16682899
,-0.98318905,-0.6843497,5,act1,0,0.07085824
,-0.99718577,-0.77503896,5,act1,1,-0.80093837
,-0.983728,-0.714972,5,act1,0,0.23289382
,-0.98200566,-0.6809488,5,act1,0,0.054684043
,-0.9848992,-0.661256,5,act1,2,-0.06877005
,-0.9848596,-0.672422,5,act1,0,-0.016353607
,-0.9849786,-0.68727386,5,act1,0,0.072803855
,-0.98577684,-0.66432774,5,act1,2,-0.06042266
,-0.9850524,-0.67051464,5,act1,0,-0.026585877
,-0.9844831,-0.6630979,5,act1,2,-0.05711317
,-0.98724526,-0.6577425,5,act1,2,-0.10071862
,-0.98621744,-0.65729684,5,act1,2,-0.09647918
,-0.98512167,-0.67690265,5,act1,0,0.0021380186
,-0.98577857,-0.6564423,5,act1,2,-0.09760028
,-0.9855707,-0.6757382,5,act1,0,-0.0060400963
,-0.98544693,-0.65959626,5,act1,2,-0.0806213
,-0.99513215,-0.78418803,5,act1,1,-0.8053701
,-0.98082125,-0.7136419,5,act1,0,0.27331638
,-0.98096126,-0.6834343,5,act1,0,0.09270406
,-0.98509437,-0.66843855,5,act1,2,-0.036634386
,-0.9810816,-0.6780856,5,act1,0,0.040040016
,-0.98096246,-0.6712207,5,act1,0,0.0038653612
,-0.9828307,-0.6572152,5,act1,2,-0.073833704
,-0.98602176,-0.6586976,5,act1,2,-0.0890162
,-0.9838345,-0.67970383,5,act1,0,0.023174882
,-0.9853355,-0.65390795,5,act1,2,-0.10638046
,-0.98806626,-0.64840776,5,act1,2,-0.13616413
,-0.98765254,-0.6642435,5,act1,2,-0.073731184
,-0.9840858,-0.67743766,5,act1,0,0.011379838
,-0.9852692,-0.670911,5,act1,0,-0.026209414
,-0.9858098,-0.67765033,5,act1,0,0.00093221664
,-0.994904,-0.7959619,5,act1,1,-0.801259
,-0.98393834,-0.6520816,5,act1,2,-0.10637331
,-0.9851583,-0.66328746,5,act1,2,-0.060905337
,-0.98766416,-0.64579624,5,act1,2,-0.1422019
,-0.98432577,-0.652026,5,act1,2,-0.109031856
,-0.98552406,-0.6563982,5,act1,2,-0.096257806
,-0.9850387,-0.6562824,5,act1,2,-0.09383619
,-0.98575306,-0.64950764,5,act1,2,-0.12353051
,-0.9834952,-0.648342,5,act1,2,-0.117776275
,-0.9854965,-0.6614052,5,act1,2,-0.07224083
,-0.98556554,-0.65476936,5,act1,2,-0.103729546
,-0.98514605,-0.65812093,5,act1,2,-0.08568156
,-0.98594576,-0.6468284,5,act1,2,-0.13220364
,-0.98522484,-0.65462655,5,act1,2,-0.10229635
,-0.98573744,-0.65534985,5,act1,2,-0.102170885
,-0.99513215,-0.7860368,5,act1,1,-0.8054599
,-0.98411685,-0.640067,5,act1,2,-0.14464629
,-0.9878542,-0.6335501,5,act1,2,-0.16890478
,-0.9859176,-0.65582144,5,act1,2,-0.10117853
,-0.9863977,-0.65671015,5,act1,2,-0.10015637
,-0.9856703,-0.65598214,5,act1,2,-0.09897709
,-0.98752403,-0.62586343,5,act1,2,-0.19346493
,-0.984818,-0.6436972,5,act1,2,-0.13683307
,-0.9856001,-0.64395845,5,act1,2,-0.13923573
,-0.9858238,-0.6327873,5,act1,2,-0.16818744
,-0.9879652,-0.629718,5,act1,2,-0.18176019
,-0.98717403,-0.6556321,5,act1,2,-0.10959923
,-0.9859942,-0.6495892,5,act1,2,-0.124271154
,-0.9842975,-0.6492136,5,act1,2,-0.11847204
,-0.9877362,-0.62588626,5,act1,2,-0.19369352
,-0.9985549,-0.799161,5,act1,1,-0.78512484
,-0.9808972,-0.7184416,5,act1,0,0.27524567
,-0.98423487,-0.6561931,5,act1,2,-0.088683665
,-0.98574716,-0.65826225,5,act1,2,-0.08921111
,-0.98472005,-0.65707636,5,act1,2,-0.087783694
,-0.9867332,-0.6349554,5,act1,2,-0.16288555
,-0.98642457,-0.6507563,5,act1,2,-0.12258124
,-0.9847765,-0.6507567,5,act1,2,-0.115867496
,-0.9862094,-0.6541988,5,act1,2,-0.110408664
,-0.9788089,-0.6474125,5,act1,2,-0.09506732
,-0.9866696,-0.6315039,5,act1,2,-0.1737917
,-0.98631,-0.6377499,5,act1,2,-0.15778792
,-0.98159355,-0.6537225,5,act1,2,-0.08218789
,-0.9863018,-0.6331249,5,act1,2,-0.1678322
,-0.98581654,-0.65227956,5,act1,2,-0.11560905
,-0.99459976,-0.7705163,5,act1,1,-0.79678965
,-0.9884057,-0.71124,5,act1,0,0.1623218
,-0.9830921,-0.7211059,5,act1,0,0.24523926
,-0.98775446,-0.69196725,5,act1,0,0.07470775
,-0.9869216,-0.7049494,5,act1,0,0.16614115
,-0.9893067,-0.7061021,5,act1,0,0.13936234
